,state,positive,negative,totalTestResults,hospitalizedCumulative,recovered,death,hospitalized,total,date_new,state_full,Lat,Long
9115,RI,4868.0,27527.0,33904.0,578.0,217.0,150.0,578.0,32395,2020-04-18,Rhode Island,41.680893,-71.51178
9116,SC,4246.0,34587.0,38833.0,776.0,2633.0,119.0,776.0,38833,2020-04-18,South Carolina,33.856892,-80.945007
9117,SD,1542.0,10118.0,11660.0,68.0,552.0,7.0,68.0,11661,2020-04-18,South Dakota,44.299782,-99.438828
9118,TN,6762.0,83824.0,90586.0,719.0,3234.0,145.0,719.0,90586,2020-04-18,Tennessee,35.747845,-86.692345
9119,TX,18260.0,157979.0,176239.0,,4806.0,453.0,,176239,2020-04-18,Texas,31.054487,-97.563461
9120,UT,2931.0,57013.0,59944.0,251.0,565.0,25.0,251.0,59944,2020-04-18,Utah,40.150032,-111.862434
9121,VA,8053.0,43878.0,67960.0,1296.0,1228.0,258.0,1296.0,52417,2020-04-18,Virginia,37.769337,-78.169968
9122,VI,53.0,390.0,443.0,,46.0,3.0,,478,2020-04-18,Virgin Islands,18.04,-64.84
9123,VT,813.0,11212.0,12025.0,,15.0,38.0,,12025,2020-04-18,Vermont,44.045876,-72.710686
9124,WA,12493.0,150599.0,163092.0,,,598.0,,163092,2020-04-18,Washington,47.400902,-121.490494
9125,WI,5013.0,43962.0,48975.0,1176.0,,211.0,1176.0,49204,2020-04-18,Wisconsin,44.268543,-89.616508
9126,WV,785.0,18655.0,19440.0,,255.0,16.0,,19440,2020-04-18,West Virginia,38.491226,-80.954453
9127,WY,305.0,6217.0,6522.0,50.0,206.0,2.0,50.0,6522,2020-04-18,Wyoming,42.755966,-107.30249
9128,AK,309.0,9141.0,9450.0,36.0,128.0,9.0,36.0,9450,2020-04-17,Alaska,61.370716,-152.404419
9129,AL,4530.0,33318.0,37848.0,594.0,,144.0,594.0,37848,2020-04-17,Alabama,32.806671,-86.79113
9130,AR,1695.0,21799.0,23494.0,,593.0,37.0,,23494,2020-04-17,Arkansas,34.969704,-92.373123
9131,AS,0.0,3.0,3.0,,,,,20,2020-04-17,American Samoa,-14.2,-170.69
9132,AZ,4507.0,44723.0,49230.0,1289.0,539.0,169.0,1289.0,49230,2020-04-17,Arizona,33.729759,-111.431221
9133,CA,27528.0,224086.0,251614.0,,,985.0,,258814,2020-04-17,California,36.116203,-119.681564
9134,CO,8675.0,33155.0,46178.0,1693.0,,374.0,1693.0,41830,2020-04-17,Colorado,39.059811,-105.311104
9135,CT,16809.0,38653.0,55462.0,,,1036.0,,55462,2020-04-17,Connecticut,41.597782,-72.755371
9136,DC,2476.0,10167.0,12643.0,,573.0,86.0,,12643,2020-04-17,District of Columbia,38.897438,-77.026817
9137,DE,2323.0,11694.0,14017.0,,423.0,76.0,,14017,2020-04-17,Delaware,39.318523,-75.507141
9138,FL,24119.0,210718.0,234837.0,3665.0,,699.0,3665.0,236122,2020-04-17,Florida,27.766279,-81.686783
9139,GA,17194.0,54490.0,71684.0,3324.0,,650.0,3324.0,71684,2020-04-17,Georgia,33.040619,-83.643074
9140,GU,133.0,940.0,1073.0,,97.0,5.0,,1073,2020-04-17,Guam,13.45,144.78
9141,HI,541.0,21316.0,21857.0,45.0,374.0,9.0,45.0,21857,2020-04-17,Hawaii,21.094318,-157.498337
9142,IA,2332.0,19460.0,21792.0,,1007.0,64.0,,21792,2020-04-17,Iowa,42.011539,-93.210526
9143,ID,1609.0,15043.0,16652.0,148.0,390.0,41.0,148.0,16652,2020-04-17,Idaho,44.240459,-114.478828
9144,IL,27575.0,102588.0,130163.0,,,1134.0,,130163,2020-04-17,Illinois,40.349457,-88.986137
9145,IN,10154.0,44631.0,54785.0,,,519.0,,54785,2020-04-17,Indiana,39.849426,-86.258278
9146,KS,1705.0,15196.0,16901.0,375.0,,84.0,375.0,16901,2020-04-17,Kansas,38.5266,-96.726486
9147,KY,2429.0,27318.0,29747.0,971.0,956.0,129.0,971.0,29747,2020-04-17,Kentucky,37.66814,-84.670067
9148,LA,23118.0,108869.0,131987.0,,,1213.0,,131987,2020-04-17,Louisiana,31.169546,-91.867805
9149,MA,35125.0,117195.0,194214.0,3756.0,,1822.0,3756.0,152320,2020-04-17,Massachusetts,42.230171,-71.530106
9150,MD,11572.0,50437.0,62009.0,2612.0,736.0,541.0,2612.0,62009,2020-04-17,Maryland,39.063946,-76.802101
9151,ME,827.0,14076.0,14903.0,133.0,352.0,29.0,133.0,14903,2020-04-17,Maine,44.693947,-69.381927
9152,MI,36320.0,83268.0,119588.0,,629.0,2984.0,,119588,2020-04-17,Michigan,43.326618,-84.536095
9153,MN,2668.0,43820.0,46488.0,518.0,955.0,111.0,518.0,46488,2020-04-17,Minnesota,45.694454,-93.900192
9154,MO,5283.0,46434.0,51717.0,,,165.0,,51717,2020-04-17,Missouri,38.456085,-92.288368
9155,MP,13.0,42.0,55.0,,,2.0,,59,2020-04-17,Northern Mariana Islands,15.09,145.67
9156,MS,3793.0,34791.0,38584.0,736.0,,140.0,736.0,38584,2020-04-17,Mississippi,32.741646,-89.678696
9157,MT,422.0,9822.0,10244.0,54.0,233.0,8.0,54.0,10244,2020-04-17,Montana,46.921925,-110.454353
9158,NC,5859.0,67122.0,72981.0,,,152.0,,72981,2020-04-17,North Carolina,35.630066,-79.806419
9159,ND,438.0,11903.0,12629.0,47.0,172.0,9.0,47.0,12341,2020-04-17,North Dakota,47.528912,-99.784012
9160,NE,1066.0,12038.0,13104.0,,,24.0,,13104,2020-04-17,Nebraska,41.12537,-98.268082
9161,NH,1287.0,11421.0,13535.0,190.0,455.0,37.0,190.0,12882,2020-04-17,New Hampshire,43.452492,-71.563896
9162,NJ,78467.0,78982.0,157449.0,,,4856.0,,157449,2020-04-17,New Jersey,40.298904,-74.521011
9163,NM,1597.0,32891.0,34488.0,230.0,353.0,44.0,230.0,34488,2020-04-17,New Mexico,34.840515,-106.248482
9164,NV,3524.0,26238.0,29762.0,,,162.0,,29762,2020-04-17,Nevada,38.313515,-117.055374
9165,NY,229642.0,343581.0,573223.0,61120.0,33392.0,12822.0,61120.0,573223,2020-04-17,New York,42.165726,-74.948051
9166,OH,9107.0,68819.0,77926.0,2424.0,,418.0,2424.0,77926,2020-04-17,Ohio,40.388783,-82.764915
9167,OK,2465.0,31155.0,33620.0,528.0,1331.0,136.0,528.0,33620,2020-04-17,Oklahoma,35.565342,-96.928917
9168,OR,1785.0,34536.0,36321.0,427.0,,70.0,427.0,36321,2020-04-17,Oregon,44.572021,-122.070938
9169,PA,29441.0,117932.0,147373.0,,,756.0,,147373,2020-04-17,Pennsylvania,40.590752,-77.209755
9170,PR,1068.0,7864.0,8932.0,,,58.0,,10410,2020-04-17,Puerto Rico,18.22,-66.3
9171,RI,4585.0,26157.0,31779.0,331.0,196.0,118.0,331.0,30742,2020-04-17,Rhode Island,41.680893,-71.51178
9172,SC,3931.0,32353.0,36284.0,675.0,,109.0,675.0,36284,2020-04-17,South Carolina,33.856892,-80.945007
9173,SD,1411.0,9651.0,11062.0,63.0,457.0,7.0,63.0,11062,2020-04-17,South Dakota,44.299782,-99.438828
9174,TN,6589.0,80684.0,87273.0,711.0,3017.0,142.0,711.0,87273,2020-04-17,Tennessee,35.747845,-86.692345
9175,TX,17371.0,152165.0,169536.0,,4190.0,428.0,,169536,2020-04-17,Texas,31.054487,-97.563461
9176,UT,2805.0,52966.0,55771.0,244.0,443.0,23.0,244.0,55771,2020-04-17,Utah,40.150032,-111.862434
9177,VA,7491.0,41506.0,64655.0,1221.0,1110.0,231.0,1221.0,49496,2020-04-17,Virginia,37.769337,-78.169968
9178,VI,51.0,373.0,424.0,,46.0,2.0,,458,2020-04-17,Virgin Islands,18.04,-64.84
9179,VT,802.0,10813.0,11615.0,,15.0,35.0,,11615,2020-04-17,Vermont,44.045876,-72.710686
9180,WA,12318.0,148206.0,160524.0,,,585.0,,160524,2020-04-17,Washington,47.400902,-121.490494
9181,WI,4839.0,42365.0,47204.0,1153.0,,205.0,1153.0,47402,2020-04-17,Wisconsin,44.268543,-89.616508
9182,WV,754.0,17927.0,18681.0,,223.0,13.0,,18681,2020-04-17,West Virginia,38.491226,-80.954453
9183,WY,296.0,6131.0,6427.0,43.0,148.0,2.0,43.0,6427,2020-04-17,Wyoming,42.755966,-107.30249
9184,AK,300.0,8435.0,8735.0,35.0,110.0,9.0,35.0,8735,2020-04-16,Alaska,61.370716,-152.404419
9185,AL,4345.0,32046.0,36391.0,553.0,,133.0,553.0,36391,2020-04-16,Alabama,32.806671,-86.79113
9186,AR,1620.0,21055.0,22675.0,,548.0,37.0,,22675,2020-04-16,Arkansas,34.969704,-92.373123
9187,AS,0.0,3.0,3.0,,,,,20,2020-04-16,American Samoa,-14.2,-170.69
9188,AZ,4234.0,43164.0,47398.0,1258.0,460.0,150.0,1258.0,47398,2020-04-16,Arizona,33.729759,-111.431221
9189,CA,26182.0,220218.0,246400.0,,,890.0,,259600,2020-04-16,California,36.116203,-119.681564
9190,CO,8280.0,32253.0,44683.0,1636.0,,357.0,1636.0,40533,2020-04-16,Colorado,39.059811,-105.311104
9191,CT,15884.0,37238.0,53122.0,,,971.0,,53122,2020-04-16,Connecticut,41.597782,-72.755371
9192,DC,2350.0,9800.0,12150.0,,552.0,81.0,,12150,2020-04-16,District of Columbia,38.897438,-77.026817
9193,DE,2075.0,11275.0,13350.0,,378.0,70.0,,13350,2020-04-16,Delaware,39.318523,-75.507141
9194,FL,22897.0,196351.0,219248.0,3460.0,,646.0,3460.0,220573,2020-04-16,Florida,27.766279,-81.686783
9195,GA,15669.0,52270.0,67939.0,3108.0,,587.0,3108.0,67939,2020-04-16,Georgia,33.040619,-83.643074
9196,GU,133.0,870.0,1003.0,,86.0,5.0,,1003,2020-04-16,Guam,13.45,144.78
9197,HI,530.0,20170.0,20700.0,45.0,359.0,9.0,45.0,20700,2020-04-16,Hawaii,21.094318,-157.498337
9198,IA,2141.0,18534.0,20675.0,,987.0,60.0,,20675,2020-04-16,Iowa,42.011539,-93.210526
9199,ID,1587.0,14655.0,16242.0,143.0,,41.0,143.0,16242,2020-04-16,Idaho,44.240459,-114.478828
9200,IL,25733.0,96856.0,122589.0,,,1072.0,,122589,2020-04-16,Illinois,40.349457,-88.986137
9201,IN,9542.0,41573.0,51115.0,,,477.0,,51115,2020-04-16,Indiana,39.849426,-86.258278
9202,KS,1588.0,14534.0,16122.0,359.0,,80.0,359.0,16122,2020-04-16,Kansas,38.5266,-96.726486
9203,KY,2291.0,26033.0,28324.0,807.0,862.0,122.0,807.0,28324,2020-04-16,Kentucky,37.66814,-84.670067
9204,LA,22532.0,104054.0,126586.0,,,1156.0,,126586,2020-04-16,Louisiana,31.169546,-91.867805
9205,MA,32492.0,110098.0,181089.0,3726.0,,1667.0,3726.0,142590,2020-04-16,Massachusetts,42.230171,-71.530106
9206,MD,10784.0,48059.0,58843.0,2451.0,736.0,499.0,2451.0,58843,2020-04-16,Maryland,39.063946,-76.802101
9207,ME,796.0,14076.0,14872.0,130.0,333.0,27.0,130.0,14872,2020-04-16,Maine,44.693947,-69.381927
9208,MI,35455.0,78274.0,113729.0,,617.0,2841.0,,113729,2020-04-16,Michigan,43.326618,-84.536095
9209,MN,2486.0,42536.0,45022.0,475.0,926.0,94.0,475.0,45022,2020-04-16,Minnesota,45.694454,-93.900192
9210,MO,5111.0,45537.0,50648.0,,,152.0,,50648,2020-04-16,Missouri,38.456085,-92.288368
9211,MP,13.0,27.0,40.0,,,2.0,,47,2020-04-16,Northern Mariana Islands,15.09,145.67
9212,MS,3624.0,34791.0,38415.0,682.0,,129.0,682.0,38415,2020-04-16,Mississippi,32.741646,-89.678696
9213,MT,415.0,9521.0,9936.0,52.0,218.0,7.0,52.0,9936,2020-04-16,Montana,46.921925,-110.454353
9214,NC,5465.0,65452.0,70917.0,,,131.0,,70917,2020-04-16,North Carolina,35.630066,-79.806419
9215,ND,392.0,11311.0,11810.0,45.0,163.0,9.0,45.0,11703,2020-04-16,North Dakota,47.528912,-99.784012
9216,NE,952.0,11342.0,12294.0,,,21.0,,12294,2020-04-16,Nebraska,41.12537,-98.268082
9217,NH,1139.0,11027.0,13125.0,178.0,365.0,32.0,178.0,12287,2020-04-16,New Hampshire,43.452492,-71.563896
9218,NJ,75317.0,76513.0,151830.0,,,4491.0,,151830,2020-04-16,New Jersey,40.298904,-74.521011
9219,NM,1484.0,31910.0,33394.0,215.0,353.0,36.0,215.0,33394,2020-04-16,New Mexico,34.840515,-106.248482
9220,NV,3321.0,25130.0,28451.0,,,158.0,,28451,2020-04-16,Nevada,38.313515,-117.055374
9221,NY,222284.0,328295.0,550579.0,59052.0,30800.0,12192.0,59052.0,550579,2020-04-16,New York,42.165726,-74.948051
9222,OH,8414.0,66426.0,74840.0,2331.0,,389.0,2331.0,74840,2020-04-16,Ohio,40.388783,-82.764915
9223,OK,2357.0,28542.0,30899.0,528.0,1240.0,131.0,528.0,30899,2020-04-16,Oklahoma,35.565342,-96.928917
9224,OR,1736.0,33202.0,34938.0,414.0,,64.0,414.0,34938,2020-04-16,Oregon,44.572021,-122.070938
9225,PA,27735.0,113735.0,141470.0,,,707.0,,141470,2020-04-16,Pennsylvania,40.590752,-77.209755
9226,PR,1043.0,7315.0,8358.0,,,56.0,,9823,2020-04-16,Puerto Rico,18.22,-66.3
9227,RI,4295.0,24657.0,28838.0,331.0,182.0,105.0,331.0,28952,2020-04-16,Rhode Island,41.680893,-71.51178
9228,SC,3656.0,31077.0,34733.0,675.0,,107.0,675.0,34733,2020-04-16,South Carolina,33.856892,-80.945007
9229,SD,1311.0,9239.0,10550.0,55.0,373.0,7.0,55.0,10552,2020-04-16,South Dakota,44.299782,-99.438828
9230,TN,6262.0,78787.0,85049.0,691.0,2786.0,141.0,691.0,85049,2020-04-16,Tennessee,35.747845,-86.692345
9231,TX,16455.0,142092.0,158547.0,,3677.0,393.0,,158547,2020-04-16,Texas,31.054487,-97.563461
9232,UT,2683.0,46995.0,49678.0,238.0,357.0,21.0,238.0,49678,2020-04-16,Utah,40.150032,-111.862434
9233,VA,6889.0,39555.0,61384.0,1114.0,951.0,208.0,1114.0,46981,2020-04-16,Virginia,37.769337,-78.169968
9234,VI,51.0,357.0,408.0,,46.0,1.0,,443,2020-04-16,Virgin Islands,18.04,-64.84
9235,VT,792.0,10259.0,11051.0,,15.0,35.0,,11051,2020-04-16,Vermont,44.045876,-72.710686
9236,WA,11967.0,143434.0,155401.0,,,571.0,,155401,2020-04-16,Washington,47.400902,-121.490494
9237,WI,4636.0,40974.0,45610.0,1121.0,,197.0,1121.0,45828,2020-04-16,Wisconsin,44.268543,-89.616508
9238,WV,739.0,17567.0,18306.0,,223.0,13.0,,18306,2020-04-16,West Virginia,38.491226,-80.954453
9239,WY,296.0,6131.0,6427.0,43.0,148.0,2.0,43.0,6427,2020-04-16,Wyoming,42.755966,-107.30249
9240,AK,293.0,8371.0,8664.0,34.0,106.0,9.0,34.0,8664,2020-04-15,Alaska,61.370716,-152.404419
9241,AL,4113.0,29964.0,34077.0,525.0,,121.0,525.0,34077,2020-04-15,Alabama,32.806671,-86.79113
9242,AR,1569.0,20265.0,21834.0,130.0,489.0,33.0,130.0,21834,2020-04-15,Arkansas,34.969704,-92.373123
9243,AS,0.0,3.0,3.0,,,,,20,2020-04-15,American Samoa,-14.2,-170.69
9244,AZ,3962.0,41348.0,45310.0,1213.0,385.0,142.0,1213.0,45310,2020-04-15,Arizona,33.729759,-111.431221
9245,CA,24424.0,192062.0,216486.0,,,821.0,,229686,2020-04-15,California,36.116203,-119.681564
9246,CO,7941.0,31639.0,43501.0,1556.0,,329.0,1556.0,39580,2020-04-15,Colorado,39.059811,-105.311104
9247,CT,14755.0,35388.0,50143.0,,,868.0,,50143,2020-04-15,Connecticut,41.597782,-72.755371
9248,DC,2197.0,9328.0,11525.0,,530.0,72.0,,11525,2020-04-15,District of Columbia,38.897438,-77.026817
9249,DE,2014.0,11088.0,13102.0,,354.0,67.0,,13102,2020-04-15,Delaware,39.318523,-75.507141
9250,FL,22511.0,190998.0,213509.0,3344.0,,609.0,3344.0,214844,2020-04-15,Florida,27.766279,-81.686783
9251,GA,14987.0,49103.0,64090.0,2922.0,,552.0,2922.0,64090,2020-04-15,Georgia,33.040619,-83.643074
9252,GU,133.0,843.0,976.0,,73.0,5.0,,976,2020-04-15,Guam,13.45,144.78
9253,HI,517.0,19286.0,19803.0,45.0,333.0,9.0,45.0,19803,2020-04-15,Hawaii,21.094318,-157.498337
9254,IA,1995.0,17874.0,19869.0,,908.0,53.0,,19869,2020-04-15,Iowa,42.011539,-93.210526
9255,ID,1464.0,13934.0,15398.0,141.0,,39.0,141.0,15398,2020-04-15,Idaho,44.240459,-114.478828
9256,IL,24593.0,92336.0,116929.0,,,948.0,,116929,2020-04-15,Illinois,40.349457,-88.986137
9257,IN,8955.0,39441.0,48396.0,,,436.0,,48396,2020-04-15,Indiana,39.849426,-86.258278
9258,KS,1494.0,13174.0,14668.0,342.0,,76.0,342.0,14668,2020-04-15,Kansas,38.5266,-96.726486
9259,KY,2210.0,25487.0,27697.0,687.0,653.0,115.0,687.0,27697,2020-04-15,Kentucky,37.66814,-84.670067
9260,LA,21951.0,99977.0,121928.0,,,1103.0,,121928,2020-04-15,Louisiana,31.169546,-91.867805
9261,MA,29970.0,102790.0,170383.0,3637.0,,1502.0,3637.0,132760,2020-04-15,Massachusetts,42.230171,-71.530106
9262,MD,10032.0,45731.0,55763.0,2231.0,607.0,469.0,2231.0,55763,2020-04-15,Maryland,39.063946,-76.802101
9263,ME,770.0,14076.0,14846.0,126.0,305.0,24.0,126.0,14846,2020-04-15,Maine,44.693947,-69.381927
9264,MI,34533.0,73828.0,108361.0,,452.0,2672.0,,108361,2020-04-15,Michigan,43.326618,-84.536095
9265,MN,2321.0,41245.0,43566.0,445.0,853.0,87.0,445.0,43566,2020-04-15,Minnesota,45.694454,-93.900192
9266,MO,4895.0,44117.0,49012.0,,,147.0,,49012,2020-04-15,Missouri,38.456085,-92.288368
9267,MP,13.0,27.0,40.0,,,2.0,,47,2020-04-15,Northern Mariana Islands,15.09,145.67
9268,MS,3360.0,34791.0,38151.0,645.0,,122.0,645.0,38151,2020-04-15,Mississippi,32.741646,-89.678696
9269,MT,404.0,9179.0,9583.0,51.0,209.0,7.0,51.0,9583,2020-04-15,Montana,46.921925,-110.454353
9270,NC,5123.0,62704.0,67827.0,,,117.0,,67827,2020-04-15,North Carolina,35.630066,-79.806419
9271,ND,364.0,10952.0,11410.0,44.0,142.0,9.0,44.0,11316,2020-04-15,North Dakota,47.528912,-99.784012
9272,NE,901.0,10828.0,11729.0,,,20.0,,11729,2020-04-15,Nebraska,41.12537,-98.268082
9273,NH,1139.0,11027.0,12654.0,178.0,365.0,32.0,178.0,12287,2020-04-15,New Hampshire,43.452492,-71.563896
9274,NJ,71030.0,72991.0,144021.0,,,4070.0,,144021,2020-04-15,New Jersey,40.298904,-74.521011
9275,NM,1407.0,31443.0,32850.0,181.0,340.0,36.0,181.0,32850,2020-04-15,New Mexico,34.840515,-106.248482
9276,NV,3211.0,24444.0,27655.0,,,150.0,,27655,2020-04-15,Nevada,38.313515,-117.055374
9277,NY,213779.0,312233.0,526012.0,56968.0,28004.0,11586.0,56968.0,526012,2020-04-15,New York,42.165726,-74.948051
9278,OH,7791.0,63761.0,71552.0,2237.0,,361.0,2237.0,71552,2020-04-15,Ohio,40.388783,-82.764915
9279,OK,2263.0,26956.0,29219.0,510.0,1115.0,123.0,510.0,29219,2020-04-15,Oklahoma,35.565342,-96.928917
9280,OR,1663.0,31688.0,33351.0,401.0,,58.0,401.0,33351,2020-04-15,Oregon,44.572021,-122.070938
9281,PA,26490.0,111094.0,137584.0,,,647.0,,137584,2020-04-15,Pennsylvania,40.590752,-77.209755
9282,PR,974.0,6825.0,7799.0,,,51.0,,9209,2020-04-15,Puerto Rico,18.22,-66.3
9283,RI,3903.0,22567.0,26688.0,331.0,168.0,87.0,331.0,26470,2020-04-15,Rhode Island,41.680893,-71.51178
9284,SC,3656.0,31077.0,34733.0,675.0,,107.0,675.0,34733,2020-04-15,South Carolina,33.856892,-80.945007
9285,SD,1168.0,8691.0,9859.0,51.0,329.0,6.0,51.0,9859,2020-04-15,South Dakota,44.299782,-99.438828
9286,TN,6079.0,74817.0,80896.0,663.0,2196.0,135.0,663.0,80896,2020-04-15,Tennessee,35.747845,-86.692345
9287,TX,15492.0,136318.0,151810.0,,3150.0,364.0,,151810,2020-04-15,Texas,31.054487,-97.563461
9288,UT,2542.0,45072.0,47614.0,221.0,218.0,20.0,221.0,47614,2020-04-15,Utah,40.150032,-111.862434
9289,VA,6500.0,37669.0,58358.0,1048.0,752.0,195.0,1048.0,44665,2020-04-15,Virginia,37.769337,-78.169968
9290,VI,51.0,331.0,382.0,,44.0,1.0,,417,2020-04-15,Virgin Islands,18.04,-64.84
9291,VT,779.0,9913.0,10692.0,,15.0,30.0,,10692,2020-04-15,Vermont,44.045876,-72.710686
9292,WA,11658.0,139041.0,150699.0,,,551.0,,150699,2020-04-15,Washington,47.400902,-121.490494
9293,WI,4453.0,39326.0,43779.0,1091.0,,182.0,1091.0,44059,2020-04-15,Wisconsin,44.268543,-89.616508
9294,WV,702.0,16954.0,17656.0,164.0,211.0,10.0,164.0,17656,2020-04-15,West Virginia,38.491226,-80.954453
9295,WY,287.0,6042.0,6329.0,43.0,129.0,2.0,43.0,6329,2020-04-15,Wyoming,42.755966,-107.30249
9296,AK,285.0,8063.0,8348.0,32.0,98.0,9.0,32.0,8348,2020-04-14,Alaska,61.370716,-152.404419
9297,AL,3876.0,29241.0,33117.0,493.0,,110.0,493.0,33117,2020-04-14,Alabama,32.806671,-86.79113
9298,AR,1480.0,19651.0,21131.0,130.0,427.0,30.0,130.0,21131,2020-04-14,Arkansas,34.969704,-92.373123
9299,AS,0.0,3.0,3.0,,,,,20,2020-04-14,American Samoa,-14.2,-170.69
9300,AZ,3806.0,40290.0,44096.0,1171.0,249.0,131.0,1171.0,44096,2020-04-14,Arizona,33.729759,-111.431221
9301,CA,23338.0,178870.0,202208.0,,,758.0,,215408,2020-04-14,California,36.116203,-119.681564
9302,CO,7691.0,31051.0,42483.0,1493.0,,308.0,1493.0,38742,2020-04-14,Colorado,39.059811,-105.311104
9303,CT,13989.0,31852.0,45841.0,,,671.0,,45841,2020-04-14,Connecticut,41.597782,-72.755371
9304,DC,2058.0,9226.0,11284.0,,518.0,67.0,,11284,2020-04-14,District of Columbia,38.897438,-77.026817
9305,DE,1761.0,10543.0,12304.0,,277.0,60.0,,12304,2020-04-14,Delaware,39.318523,-75.507141
9306,FL,21367.0,181813.0,203180.0,3060.0,,537.0,3060.0,204455,2020-04-14,Florida,27.766279,-81.686783
9307,GA,14223.0,47572.0,61795.0,2769.0,,501.0,2769.0,61795,2020-04-14,Georgia,33.040619,-83.643074
9308,GU,133.0,811.0,944.0,,66.0,5.0,,944,2020-04-14,Guam,13.45,144.78
9309,HI,504.0,18916.0,19420.0,44.0,315.0,9.0,44.0,19420,2020-04-14,Hawaii,21.094318,-157.498337
9310,IA,1899.0,16986.0,18885.0,,741.0,49.0,,18885,2020-04-14,Iowa,42.011539,-93.210526
9311,ID,1453.0,13661.0,15114.0,135.0,,33.0,135.0,15114,2020-04-14,Idaho,44.240459,-114.478828
9312,IL,23247.0,87369.0,110616.0,,,868.0,,110616,2020-04-14,Illinois,40.349457,-88.986137
9313,IN,8527.0,37490.0,46017.0,,,388.0,,46017,2020-04-14,Indiana,39.849426,-86.258278
9314,KS,1426.0,12721.0,14147.0,327.0,,69.0,327.0,14147,2020-04-14,Kansas,38.5266,-96.726486
9315,KY,2048.0,24635.0,26683.0,673.0,629.0,104.0,673.0,26683,2020-04-14,Kentucky,37.66814,-84.670067
9316,LA,21518.0,96904.0,118422.0,,,1013.0,,118422,2020-04-14,Louisiana,31.169546,-91.867805
9317,MA,28109.0,98820.0,158730.0,3616.0,,1329.0,3616.0,126929,2020-04-14,Massachusetts,42.230171,-71.530106
9318,MD,9472.0,44261.0,53733.0,2122.0,607.0,421.0,2122.0,53733,2020-04-14,Maryland,39.063946,-76.802101
9319,ME,734.0,11608.0,12342.0,124.0,292.0,20.0,124.0,12342,2020-04-14,Maine,44.693947,-69.381927
9320,MI,33613.0,70675.0,104288.0,,452.0,2532.0,,104288,2020-04-14,Michigan,43.326618,-84.536095
9321,MN,2165.0,39705.0,41870.0,405.0,830.0,79.0,405.0,41870,2020-04-14,Minnesota,45.694454,-93.900192
9322,MO,4686.0,43292.0,47978.0,,,133.0,,47978,2020-04-14,Missouri,38.456085,-92.288368
9323,MP,13.0,27.0,40.0,,,2.0,,47,2020-04-14,Northern Mariana Islands,15.09,145.67
9324,MS,3087.0,34791.0,37878.0,596.0,,111.0,596.0,37878,2020-04-14,Mississippi,32.741646,-89.678696
9325,MT,399.0,8835.0,9234.0,50.0,197.0,7.0,50.0,9234,2020-04-14,Montana,46.921925,-110.454353
9326,NC,5024.0,60015.0,65039.0,,,108.0,,65039,2020-04-14,North Carolina,35.630066,-79.806419
9327,ND,341.0,10575.0,11070.0,42.0,138.0,9.0,42.0,10916,2020-04-14,North Dakota,47.528912,-99.784012
9328,NE,871.0,10486.0,11357.0,,,18.0,,11357,2020-04-14,Nebraska,41.12537,-98.268082
9329,NH,1020.0,10590.0,12323.0,152.0,249.0,23.0,152.0,11635,2020-04-14,New Hampshire,43.452492,-71.563896
9330,NJ,68824.0,70950.0,139774.0,,,3661.0,,139774,2020-04-14,New Jersey,40.298904,-74.521011
9331,NM,1345.0,30625.0,31970.0,181.0,304.0,31.0,181.0,31970,2020-04-14,New Mexico,34.840515,-106.248482
9332,NV,3088.0,23573.0,26661.0,,,141.0,,26661,2020-04-14,Nevada,38.313515,-117.055374
9333,NY,202208.0,296935.0,499143.0,54653.0,25589.0,10834.0,54653.0,499143,2020-04-14,New York,42.165726,-74.948051
9334,OH,7280.0,60721.0,68001.0,2156.0,,324.0,2156.0,68001,2020-04-14,Ohio,40.388783,-82.764915
9335,OK,2184.0,26085.0,28269.0,488.0,1060.0,108.0,488.0,28269,2020-04-14,Oklahoma,35.565342,-96.928917
9336,OR,1633.0,30730.0,32363.0,381.0,,55.0,381.0,32363,2020-04-14,Oregon,44.572021,-122.070938
9337,PA,25345.0,108286.0,133631.0,,,584.0,,133631,2020-04-14,Pennsylvania,40.590752,-77.209755
9338,PR,923.0,6284.0,7207.0,,,45.0,,8529,2020-04-14,Puerto Rico,18.22,-66.3
9339,RI,3596.0,20990.0,24612.0,331.0,135.0,80.0,331.0,24586,2020-04-14,Rhode Island,41.680893,-71.51178
9340,SC,3553.0,30319.0,33872.0,675.0,,97.0,675.0,33872,2020-04-14,South Carolina,33.856892,-80.945007
9341,SD,988.0,8308.0,9296.0,45.0,261.0,6.0,45.0,9296,2020-04-14,South Dakota,44.299782,-99.438828
9342,TN,5823.0,73008.0,78831.0,633.0,1969.0,124.0,633.0,78831,2020-04-14,Tennessee,35.747845,-86.692345
9343,TX,14624.0,131843.0,146467.0,,2580.0,318.0,,146467,2020-04-14,Texas,31.054487,-97.563461
9344,UT,2412.0,44064.0,46476.0,213.0,218.0,19.0,213.0,46476,2020-04-14,Utah,40.150032,-111.862434
9345,VA,6171.0,36592.0,56311.0,,721.0,154.0,,43232,2020-04-14,Virginia,37.769337,-78.169968
9346,VI,51.0,326.0,377.0,,44.0,1.0,,400,2020-04-14,Virgin Islands,18.04,-64.84
9347,VT,770.0,9491.0,10261.0,,15.0,29.0,,10261,2020-04-14,Vermont,44.045876,-72.710686
9348,WA,11330.0,134871.0,146201.0,,,542.0,,146201,2020-04-14,Washington,47.400902,-121.490494
